index	block_id	shape_family	x	y	z
1139	rechiseled:nether_bricks_large_bricks_stairs_connecting	stairs	-165	100	-99
1140	rechiseled:nether_bricks_large_tiles_connecting	full	-162	100	-99
1141	rechiseled:nether_bricks_large_tiles_slab_connecting	slab	-159	100	-99
1142	rechiseled:nether_bricks_large_tiles_stairs_connecting	stairs	-156	100	-99
1143	rechiseled:nether_bricks_rotated_bricks_connecting	full	-153	100	-99
1144	rechiseled:nether_bricks_rotated_bricks_slab_connecting	slab	-150	100	-99
1145	rechiseled:nether_bricks_rotated_bricks_stairs_connecting	stairs	-147	100	-99
1146	rechiseled:nether_bricks_small_tiles_connecting	full	-144	100	-99
1147	rechiseled:nether_bricks_small_tiles_slab_connecting	slab	-141	100	-99
1148	rechiseled:nether_bricks_small_tiles_stairs_connecting	stairs	-138	100	-99
1149	rechiseled:nether_bricks_smooth_connecting	full	-135	100	-99
1150	rechiseled:nether_bricks_smooth_slab_connecting	slab	-132	100	-99
1151	rechiseled:nether_bricks_smooth_stairs_connecting	stairs	-129	100	-99
1152	rechiseled:nether_bricks_squares_connecting	full	-126	100	-99
1153	rechiseled:nether_bricks_squares_slab_connecting	slab	-123	100	-99
1154	rechiseled:nether_bricks_squares_stairs_connecting	stairs	-120	100	-99
1155	rechiseled:nether_bricks_tiles_connecting	full	-117	100	-99
1156	rechiseled:nether_bricks_tiles_slab_connecting	slab	-114	100	-99
1157	rechiseled:nether_bricks_tiles_stairs_connecting	stairs	-111	100	-99
1158	rechiseled:netherite_block_beams_connecting	full	-108	100	-99
1159	rechiseled:netherite_block_beams_slab_connecting	slab	-105	100	-99
1160	rechiseled:netherite_block_beams_stairs_connecting	stairs	-102	100	-99
1161	rechiseled:netherite_block_bricks_connecting	full	-99	100	-99
1162	rechiseled:netherite_block_bricks_slab_connecting	slab	-96	100	-99
1163	rechiseled:netherite_block_bricks_stairs_connecting	stairs	-93	100	-99
1164	rechiseled:netherite_block_chiseled_connecting	full	-90	100	-99
1165	rechiseled:netherite_block_chiseled_slab_connecting	slab	-87	100	-99
1166	rechiseled:netherite_block_chiseled_stairs_connecting	stairs	-84	100	-99
1167	rechiseled:netherite_block_compacted_connecting	full	-81	100	-99
1168	rechiseled:netherite_block_compacted_slab_connecting	slab	-78	100	-99
1169	rechiseled:netherite_block_compacted_stairs_connecting	stairs	-75	100	-99
1170	rechiseled:netherite_block_decorated_connecting	full	-72	100	-99
1171	rechiseled:netherite_block_decorated_slab_connecting	slab	-69	100	-99
1172	rechiseled:netherite_block_decorated_stairs_connecting	stairs	-66	100	-99
1173	rechiseled:netherite_block_diagonal_tiles_connecting	full	-63	100	-99
1174	rechiseled:netherite_block_diagonal_tiles_slab_connecting	slab	-60	100	-99
1175	rechiseled:netherite_block_diagonal_tiles_stairs_connecting	stairs	-57	100	-99
1176	rechiseled:netherite_block_indented_connecting	full	-180	100	-96
1177	rechiseled:netherite_block_indented_slab_connecting	slab	-177	100	-96
1178	rechiseled:netherite_block_indented_stairs_connecting	stairs	-174	100	-96
1179	rechiseled:netherite_block_patterned_connecting	full	-171	100	-96
1180	rechiseled:netherite_block_patterned_slab_connecting	slab	-168	100	-96
1181	rechiseled:netherite_block_patterned_stairs_connecting	stairs	-165	100	-96
1182	rechiseled:netherite_block_pillar_connecting	axis	-162	100	-96
1183	rechiseled:netherite_block_pillar_slab_connecting	slab	-159	100	-96
1184	rechiseled:netherite_block_pillar_stairs_connecting	stairs	-156	100	-96
1185	rechiseled:netherite_block_small_tiles_connecting	full	-153	100	-96
1186	rechiseled:netherite_block_small_tiles_slab_connecting	slab	-150	100	-96
1187	rechiseled:netherite_block_small_tiles_stairs_connecting	stairs	-147	100	-96
1188	rechiseled:netherrack_beams_connecting	full	-144	100	-96
1189	rechiseled:netherrack_beams_slab_connecting	slab	-141	100	-96
1190	rechiseled:netherrack_beams_stairs_connecting	stairs	-138	100	-96
1191	rechiseled:netherrack_brick_pattern_connecting	full	-135	100	-96
1192	rechiseled:netherrack_brick_pattern_slab_connecting	slab	-132	100	-96
1193	rechiseled:netherrack_brick_pattern_stairs_connecting	stairs	-129	100	-96
1194	rechiseled:netherrack_brick_paving_connecting	full	-126	100	-96
1195	rechiseled:netherrack_brick_paving_slab_connecting	slab	-123	100	-96
1196	rechiseled:netherrack_brick_paving_stairs_connecting	stairs	-120	100	-96
1197	rechiseled:netherrack_bricks_connecting	full	-117	100	-96
1198	rechiseled:netherrack_bricks_slab_connecting	slab	-114	100	-96
1199	rechiseled:netherrack_bricks_stairs_connecting	stairs	-111	100	-96
1200	rechiseled:netherrack_dented_connecting	full	-108	100	-96
1201	rechiseled:netherrack_dented_slab_connecting	slab	-105	100	-96
1202	rechiseled:netherrack_dented_stairs_connecting	stairs	-102	100	-96
1203	rechiseled:netherrack_rotated_bricks_connecting	full	-99	100	-96
1204	rechiseled:netherrack_rotated_bricks_slab_connecting	slab	-96	100	-96
1205	rechiseled:netherrack_rotated_bricks_stairs_connecting	stairs	-93	100	-96
1206	rechiseled:netherrack_small_tiles_connecting	full	-90	100	-96
1207	rechiseled:netherrack_small_tiles_slab_connecting	slab	-87	100	-96
1208	rechiseled:netherrack_small_tiles_stairs_connecting	stairs	-84	100	-96
1209	rechiseled:netherrack_stripes_connecting	full	-81	100	-96
1210	rechiseled:netherrack_stripes_slab_connecting	slab	-78	100	-96
1211	rechiseled:netherrack_stripes_stairs_connecting	stairs	-75	100	-96
1212	rechiseled:netherrack_tiles_connecting	full	-72	100	-96
1213	rechiseled:netherrack_tiles_slab_connecting	slab	-69	100	-96
1214	rechiseled:netherrack_tiles_stairs_connecting	stairs	-66	100	-96
1215	rechiseled:oak_planks_beams_connecting	full	-63	100	-96
1216	rechiseled:oak_planks_beams_slab_connecting	slab	-60	100	-96
1217	rechiseled:oak_planks_beams_stairs_connecting	stairs	-57	100	-96
1218	rechiseled:oak_planks_brick_pattern_connecting	full	-180	100	-93
1219	rechiseled:oak_planks_brick_pattern_slab_connecting	slab	-177	100	-93
1220	rechiseled:oak_planks_brick_pattern_stairs_connecting	stairs	-174	100	-93
1221	rechiseled:oak_planks_brick_paving_connecting	full	-171	100	-93
1222	rechiseled:oak_planks_brick_paving_slab_connecting	slab	-168	100	-93
1223	rechiseled:oak_planks_brick_paving_stairs_connecting	stairs	-165	100	-93
1224	rechiseled:oak_planks_bricks_connecting	full	-162	100	-93
1225	rechiseled:oak_planks_bricks_slab_connecting	slab	-159	100	-93
1226	rechiseled:oak_planks_bricks_stairs_connecting	stairs	-156	100	-93
1227	rechiseled:oak_planks_crate_connecting	full	-153	100	-93
1228	rechiseled:oak_planks_crate_slab_connecting	slab	-150	100	-93
1229	rechiseled:oak_planks_crate_stairs_connecting	stairs	-147	100	-93
1230	rechiseled:oak_planks_diagonal_stripes_connecting	full	-144	100	-93
1231	rechiseled:oak_planks_diagonal_stripes_slab_connecting	slab	-141	100	-93
1232	rechiseled:oak_planks_diagonal_stripes_stairs_connecting	stairs	-138	100	-93
1233	rechiseled:oak_planks_diagonal_tiles_connecting	full	-135	100	-93
1234	rechiseled:oak_planks_diagonal_tiles_slab_connecting	slab	-132	100	-93
1235	rechiseled:oak_planks_diagonal_tiles_stairs_connecting	stairs	-129	100	-93
1236	rechiseled:oak_planks_dotted_connecting	full	-126	100	-93
1237	rechiseled:oak_planks_dotted_slab_connecting	slab	-123	100	-93
1238	rechiseled:oak_planks_dotted_stairs_connecting	stairs	-120	100	-93
1239	rechiseled:oak_planks_flooring_connecting	full	-117	100	-93
1240	rechiseled:oak_planks_flooring_slab_connecting	slab	-114	100	-93
1241	rechiseled:oak_planks_flooring_stairs_connecting	stairs	-111	100	-93
1242	rechiseled:oak_planks_large_tiles_connecting	full	-108	100	-93
1243	rechiseled:oak_planks_large_tiles_slab_connecting	slab	-105	100	-93
1244	rechiseled:oak_planks_large_tiles_stairs_connecting	stairs	-102	100	-93
1245	rechiseled:oak_planks_pattern_connecting	full	-99	100	-93
1246	rechiseled:oak_planks_pattern_slab_connecting	slab	-96	100	-93
1247	rechiseled:oak_planks_pattern_stairs_connecting	stairs	-93	100	-93
1248	rechiseled:oak_planks_rotated_bricks_connecting	full	-90	100	-93
1249	rechiseled:oak_planks_rotated_bricks_slab_connecting	slab	-87	100	-93
1250	rechiseled:oak_planks_rotated_bricks_stairs_connecting	stairs	-84	100	-93
1251	rechiseled:oak_planks_small_bricks_connecting	full	-81	100	-93
1252	rechiseled:oak_planks_small_bricks_slab_connecting	slab	-78	100	-93
1253	rechiseled:oak_planks_small_bricks_stairs_connecting	stairs	-75	100	-93
1254	rechiseled:oak_planks_small_tiles_connecting	full	-72	100	-93
1255	rechiseled:oak_planks_small_tiles_slab_connecting	slab	-69	100	-93
1256	rechiseled:oak_planks_small_tiles_stairs_connecting	stairs	-66	100	-93
1257	rechiseled:oak_planks_squares_connecting	full	-63	100	-93
1258	rechiseled:oak_planks_squares_slab_connecting	slab	-60	100	-93
1259	rechiseled:oak_planks_squares_stairs_connecting	stairs	-57	100	-93
1260	rechiseled:oak_planks_tiles_connecting	full	-180	100	-90
1261	rechiseled:oak_planks_tiles_slab_connecting	slab	-177	100	-90
1262	rechiseled:oak_planks_tiles_stairs_connecting	stairs	-174	100	-90
1263	rechiseled:oak_planks_wavy_connecting	full	-171	100	-90
1264	rechiseled:oak_planks_wavy_slab_connecting	slab	-168	100	-90
1265	rechiseled:oak_planks_wavy_stairs_connecting	stairs	-165	100	-90
1266	rechiseled:oak_planks_woven_connecting	full	-162	100	-90
1267	rechiseled:oak_planks_woven_slab_connecting	slab	-159	100	-90
1268	rechiseled:oak_planks_woven_stairs_connecting	stairs	-156	100	-90
1269	rechiseled:obsidian_bordered_connecting	full	-153	100	-90
1270	rechiseled:obsidian_bordered_slab_connecting	slab	-150	100	-90
1271	rechiseled:obsidian_bordered_stairs_connecting	stairs	-147	100	-90
1272	rechiseled:obsidian_brick_pattern_connecting	full	-144	100	-90
1273	rechiseled:obsidian_brick_pattern_slab_connecting	slab	-141	100	-90
1274	rechiseled:obsidian_brick_pattern_stairs_connecting	stairs	-138	100	-90
1275	rechiseled:obsidian_brick_paving_connecting	full	-135	100	-90
1276	rechiseled:obsidian_brick_paving_slab_connecting	slab	-132	100	-90
1277	rechiseled:obsidian_brick_paving_stairs_connecting	stairs	-129	100	-90
1278	rechiseled:obsidian_bricks_connecting	full	-126	100	-90
1279	rechiseled:obsidian_bricks_slab_connecting	slab	-123	100	-90
1280	rechiseled:obsidian_bricks_stairs_connecting	stairs	-120	100	-90
1281	rechiseled:obsidian_chiseled_circles_connecting	full	-117	100	-90
1282	rechiseled:obsidian_chiseled_circles_slab_connecting	slab	-114	100	-90
1283	rechiseled:obsidian_chiseled_circles_stairs_connecting	stairs	-111	100	-90
1284	rechiseled:obsidian_chiseled_connecting	full	-108	100	-90
1285	rechiseled:obsidian_chiseled_slab_connecting	slab	-105	100	-90
1286	rechiseled:obsidian_chiseled_stairs_connecting	stairs	-102	100	-90
1287	rechiseled:obsidian_dark_connecting	full	-99	100	-90
1288	rechiseled:obsidian_dark_slab_connecting	slab	-96	100	-90
1289	rechiseled:obsidian_dark_stairs_connecting	stairs	-93	100	-90
1290	rechiseled:obsidian_pillars_connecting	full	-90	100	-90
1291	rechiseled:obsidian_pillars_slab_connecting	slab	-87	100	-90
1292	rechiseled:obsidian_pillars_stairs_connecting	stairs	-84	100	-90
1293	rechiseled:obsidian_rotated_bricks_connecting	full	-81	100	-90
1294	rechiseled:obsidian_rotated_bricks_slab_connecting	slab	-78	100	-90
1295	rechiseled:obsidian_rotated_bricks_stairs_connecting	stairs	-75	100	-90
1296	rechiseled:obsidian_spots_connecting	full	-72	100	-90
1297	rechiseled:obsidian_spots_slab_connecting	slab	-69	100	-90
1298	rechiseled:obsidian_spots_stairs_connecting	stairs	-66	100	-90
1299	rechiseled:obsidian_squares_connecting	full	-63	100	-90
1300	rechiseled:obsidian_squares_slab_connecting	slab	-60	100	-90
1301	rechiseled:obsidian_squares_stairs_connecting	stairs	-57	100	-90
1302	rechiseled:obsidian_stripes_connecting	full	-180	100	-87
1303	rechiseled:obsidian_stripes_slab_connecting	slab	-177	100	-87
1304	rechiseled:obsidian_stripes_stairs_connecting	stairs	-174	100	-87
1305	rechiseled:obsidian_tiles_connecting	full	-171	100	-87
1306	rechiseled:obsidian_tiles_slab_connecting	slab	-168	100	-87
1307	rechiseled:obsidian_tiles_stairs_connecting	stairs	-165	100	-87
1308	rechiseled:prismarine_bricks_beams_connecting	full	-162	100	-87
1309	rechiseled:prismarine_bricks_beams_slab_connecting	slab	-159	100	-87
1310	rechiseled:prismarine_bricks_beams_stairs_connecting	stairs	-156	100	-87
1311	rechiseled:prismarine_bricks_brick_pattern_connecting	full	-153	100	-87
1312	rechiseled:prismarine_bricks_brick_pattern_slab_connecting	slab	-150	100	-87
1313	rechiseled:prismarine_bricks_brick_pattern_stairs_connecting	stairs	-147	100	-87
1314	rechiseled:prismarine_bricks_brick_paving_connecting	full	-144	100	-87
1315	rechiseled:prismarine_bricks_brick_paving_slab_connecting	slab	-141	100	-87
1316	rechiseled:prismarine_bricks_brick_paving_stairs_connecting	stairs	-138	100	-87
1317	rechiseled:prismarine_bricks_bricks_connecting	full	-135	100	-87
1318	rechiseled:prismarine_bricks_bricks_slab_connecting	slab	-132	100	-87
1319	rechiseled:prismarine_bricks_bricks_stairs_connecting	stairs	-129	100	-87
1320	rechiseled:prismarine_bricks_chiseled_circles_connecting	full	-126	100	-87
1321	rechiseled:prismarine_bricks_chiseled_circles_slab_connecting	slab	-123	100	-87
1322	rechiseled:prismarine_bricks_chiseled_circles_stairs_connecting	stairs	-120	100	-87
1323	rechiseled:prismarine_bricks_chiseled_squares_connecting	full	-117	100	-87
1324	rechiseled:prismarine_bricks_chiseled_squares_slab_connecting	slab	-114	100	-87
1325	rechiseled:prismarine_bricks_chiseled_squares_stairs_connecting	stairs	-111	100	-87
1326	rechiseled:prismarine_bricks_diagonal_bricks_connecting	full	-108	100	-87
1327	rechiseled:prismarine_bricks_diagonal_bricks_slab_connecting	slab	-105	100	-87
1328	rechiseled:prismarine_bricks_diagonal_bricks_stairs_connecting	stairs	-102	100	-87
1329	rechiseled:prismarine_bricks_diagonal_tiles_connecting	full	-99	100	-87
1330	rechiseled:prismarine_bricks_diagonal_tiles_slab_connecting	slab	-96	100	-87
1331	rechiseled:prismarine_bricks_diagonal_tiles_stairs_connecting	stairs	-93	100	-87
1332	rechiseled:prismarine_bricks_dotted_connecting	full	-90	100	-87
1333	rechiseled:prismarine_bricks_dotted_slab_connecting	slab	-87	100	-87
1334	rechiseled:prismarine_bricks_dotted_stairs_connecting	stairs	-84	100	-87
1335	rechiseled:prismarine_bricks_pillars_connecting	full	-81	100	-87
1336	rechiseled:prismarine_bricks_pillars_slab_connecting	slab	-78	100	-87
1337	rechiseled:prismarine_bricks_pillars_stairs_connecting	stairs	-75	100	-87
1338	rechiseled:prismarine_bricks_polished_connecting	full	-72	100	-87
1339	rechiseled:prismarine_bricks_polished_slab_connecting	slab	-69	100	-87
1340	rechiseled:prismarine_bricks_polished_stairs_connecting	stairs	-66	100	-87
1341	rechiseled:prismarine_bricks_rotated_bricks_connecting	full	-63	100	-87
1342	rechiseled:prismarine_bricks_rotated_bricks_slab_connecting	slab	-60	100	-87
1343	rechiseled:prismarine_bricks_rotated_bricks_stairs_connecting	stairs	-57	100	-87
1344	rechiseled:prismarine_bricks_rows_connecting	full	-180	100	-84
1345	rechiseled:prismarine_bricks_rows_slab_connecting	slab	-177	100	-84
1346	rechiseled:prismarine_bricks_rows_stairs_connecting	stairs	-174	100	-84
1347	rechiseled:prismarine_bricks_small_tiles_connecting	full	-171	100	-84
1348	rechiseled:prismarine_bricks_small_tiles_slab_connecting	slab	-168	100	-84
1349	rechiseled:prismarine_bricks_small_tiles_stairs_connecting	stairs	-165	100	-84
1350	rechiseled:prismarine_bricks_squares_connecting	full	-162	100	-84
1351	rechiseled:prismarine_bricks_squares_slab_connecting	slab	-159	100	-84
1352	rechiseled:prismarine_bricks_squares_stairs_connecting	stairs	-156	100	-84
1353	rechiseled:prismarine_bricks_tiles_connecting	full	-153	100	-84
1354	rechiseled:prismarine_bricks_tiles_slab_connecting	slab	-150	100	-84
1355	rechiseled:prismarine_bricks_tiles_stairs_connecting	stairs	-147	100	-84
1356	rechiseled:prismarine_bricks_wavy_connecting	full	-144	100	-84
1357	rechiseled:prismarine_bricks_wavy_slab_connecting	slab	-141	100	-84
1358	rechiseled:prismarine_bricks_wavy_stairs_connecting	stairs	-138	100	-84
1359	rechiseled:prismarine_bricks_woven_connecting	full	-135	100	-84
1360	rechiseled:prismarine_bricks_woven_slab_connecting	slab	-132	100	-84
1361	rechiseled:prismarine_bricks_woven_stairs_connecting	stairs	-129	100	-84
1362	rechiseled:purpur_brick_pattern_connecting	full	-126	100	-84
1363	rechiseled:purpur_brick_pattern_slab_connecting	slab	-123	100	-84
1364	rechiseled:purpur_brick_pattern_stairs_connecting	stairs	-120	100	-84
1365	rechiseled:purpur_brick_paving_connecting	full	-117	100	-84
1366	rechiseled:purpur_brick_paving_slab_connecting	slab	-114	100	-84
1367	rechiseled:purpur_brick_paving_stairs_connecting	stairs	-111	100	-84
1368	rechiseled:purpur_bricks_connecting	full	-108	100	-84
1369	rechiseled:purpur_bricks_slab_connecting	slab	-105	100	-84
1370	rechiseled:purpur_bricks_stairs_connecting	stairs	-102	100	-84
1371	rechiseled:purpur_diagonal_bricks_connecting	full	-99	100	-84
1372	rechiseled:purpur_diagonal_bricks_slab_connecting	slab	-96	100	-84
1373	rechiseled:purpur_diagonal_bricks_stairs_connecting	stairs	-93	100	-84
1374	rechiseled:purpur_diagonal_tiles_connecting	full	-90	100	-84
1375	rechiseled:purpur_diagonal_tiles_slab_connecting	slab	-87	100	-84
1376	rechiseled:purpur_diagonal_tiles_stairs_connecting	stairs	-84	100	-84
1377	rechiseled:purpur_dotted_connecting	full	-81	100	-84
1378	rechiseled:purpur_dotted_slab_connecting	slab	-78	100	-84
1379	rechiseled:purpur_dotted_stairs_connecting	stairs	-75	100	-84
1380	rechiseled:purpur_fabric_connecting	full	-72	100	-84
1381	rechiseled:purpur_fabric_slab_connecting	slab	-69	100	-84
1382	rechiseled:purpur_fabric_stairs_connecting	stairs	-66	100	-84
1383	rechiseled:purpur_jagged_pattern_connecting	full	-63	100	-84
1384	rechiseled:purpur_jagged_pattern_slab_connecting	slab	-60	100	-84
1385	rechiseled:purpur_jagged_pattern_stairs_connecting	stairs	-57	100	-84
1386	rechiseled:purpur_large_tiles_connecting	full	-180	100	-81
1387	rechiseled:purpur_large_tiles_slab_connecting	slab	-177	100	-81
1388	rechiseled:purpur_large_tiles_stairs_connecting	stairs	-174	100	-81
1389	rechiseled:purpur_organic_pattern_connecting	full	-171	100	-81
1390	rechiseled:purpur_organic_pattern_slab_connecting	slab	-168	100	-81
1391	rechiseled:purpur_organic_pattern_stairs_connecting	stairs	-165	100	-81
1392	rechiseled:purpur_pillar_connecting	full	-162	100	-81
1393	rechiseled:purpur_pillar_slab_connecting	slab	-159	100	-81
1394	rechiseled:purpur_pillar_stairs_connecting	stairs	-156	100	-81
1395	rechiseled:purpur_rotated_bricks_connecting	full	-153	100	-81
1396	rechiseled:purpur_rotated_bricks_slab_connecting	slab	-150	100	-81
1397	rechiseled:purpur_rotated_bricks_stairs_connecting	stairs	-147	100	-81
1398	rechiseled:purpur_slanted_tiles_connecting	full	-144	100	-81
1399	rechiseled:purpur_slanted_tiles_slab_connecting	slab	-141	100	-81
1400	rechiseled:purpur_slanted_tiles_stairs_connecting	stairs	-138	100	-81
1401	rechiseled:purpur_small_tiles_connecting	full	-135	100	-81
1402	rechiseled:purpur_small_tiles_slab_connecting	slab	-132	100	-81
1403	rechiseled:purpur_small_tiles_stairs_connecting	stairs	-129	100	-81
1404	rechiseled:purpur_spiral_pattern_connecting	full	-126	100	-81
1405	rechiseled:purpur_spiral_pattern_slab_connecting	slab	-123	100	-81
1406	rechiseled:purpur_spiral_pattern_stairs_connecting	stairs	-120	100	-81
1407	rechiseled:purpur_squares_connecting	full	-117	100	-81
1408	rechiseled:purpur_squares_slab_connecting	slab	-114	100	-81
1409	rechiseled:purpur_squares_stairs_connecting	stairs	-111	100	-81
1410	rechiseled:purpur_tiles_connecting	full	-108	100	-81
1411	rechiseled:purpur_tiles_slab_connecting	slab	-105	100	-81
1412	rechiseled:purpur_tiles_stairs_connecting	stairs	-102	100	-81
1413	rechiseled:purpur_woven_connecting	full	-99	100	-81
1414	rechiseled:purpur_woven_slab_connecting	slab	-96	100	-81
1415	rechiseled:purpur_woven_stairs_connecting	stairs	-93	100	-81
1416	rechiseled:quartz_block_bordered_connecting	full	-90	100	-81
1417	rechiseled:quartz_block_bordered_slab_connecting	slab	-87	100	-81
1418	rechiseled:quartz_block_bordered_stairs_connecting	stairs	-84	100	-81
1419	rechiseled:quartz_block_brick_paving_connecting	full	-81	100	-81
1420	rechiseled:quartz_block_brick_paving_slab_connecting	slab	-78	100	-81
1421	rechiseled:quartz_block_brick_paving_stairs_connecting	stairs	-75	100	-81
1422	rechiseled:quartz_block_chiseled_pillar_connecting	full	-72	100	-81
1423	rechiseled:quartz_block_chiseled_pillar_slab_connecting	slab	-69	100	-81
1424	rechiseled:quartz_block_chiseled_pillar_stairs_connecting	stairs	-66	100	-81
1425	rechiseled:quartz_block_connecting_connecting	full	-63	100	-81
1426	rechiseled:quartz_block_connecting_slab_connecting	slab	-60	100	-81
1427	rechiseled:quartz_block_connecting_stairs_connecting	stairs	-57	100	-81
1428	rechiseled:quartz_block_crosses_connecting	full	-180	100	-78
1429	rechiseled:quartz_block_crosses_slab_connecting	slab	-177	100	-78
1430	rechiseled:quartz_block_crosses_stairs_connecting	stairs	-174	100	-78
1431	rechiseled:quartz_block_diagonal_tiles_connecting	full	-171	100	-78
1432	rechiseled:quartz_block_diagonal_tiles_slab_connecting	slab	-168	100	-78
1433	rechiseled:quartz_block_diagonal_tiles_stairs_connecting	stairs	-165	100	-78
1434	rechiseled:quartz_block_pattern_connecting	full	-162	100	-78
1435	rechiseled:quartz_block_pattern_slab_connecting	slab	-159	100	-78
1436	rechiseled:quartz_block_pattern_stairs_connecting	stairs	-156	100	-78
1437	rechiseled:quartz_block_rotated_bricks_connecting	full	-153	100	-78
1438	rechiseled:quartz_block_rotated_bricks_slab_connecting	slab	-150	100	-78
1439	rechiseled:quartz_block_rotated_bricks_stairs_connecting	stairs	-147	100	-78
1440	rechiseled:quartz_block_rows_connecting	full	-144	100	-78
1441	rechiseled:quartz_block_rows_slab_connecting	slab	-141	100	-78
1442	rechiseled:quartz_block_rows_stairs_connecting	stairs	-138	100	-78
1443	rechiseled:quartz_block_scales_connecting	full	-135	100	-78
1444	rechiseled:quartz_block_scales_slab_connecting	slab	-132	100	-78
1445	rechiseled:quartz_block_scales_stairs_connecting	stairs	-129	100	-78
1446	rechiseled:quartz_block_small_tiles_connecting	full	-126	100	-78
1447	rechiseled:quartz_block_small_tiles_slab_connecting	slab	-123	100	-78
1448	rechiseled:quartz_block_small_tiles_stairs_connecting	stairs	-120	100	-78
1449	rechiseled:quartz_block_squares_connecting	full	-117	100	-78
1450	rechiseled:quartz_block_squares_slab_connecting	slab	-114	100	-78
1451	rechiseled:quartz_block_squares_stairs_connecting	stairs	-111	100	-78
1452	rechiseled:quartz_block_stripes_connecting	full	-108	100	-78
1453	rechiseled:quartz_block_stripes_slab_connecting	slab	-105	100	-78
1454	rechiseled:quartz_block_stripes_stairs_connecting	stairs	-102	100	-78
1455	rechiseled:quartz_block_tiles_connecting	full	-99	100	-78
1456	rechiseled:quartz_block_tiles_slab_connecting	slab	-96	100	-78
1457	rechiseled:quartz_block_tiles_stairs_connecting	stairs	-93	100	-78
1458	rechiseled:red_nether_bricks_beams_connecting	full	-90	100	-78
1459	rechiseled:red_nether_bricks_beams_slab_connecting	slab	-87	100	-78
1460	rechiseled:red_nether_bricks_beams_stairs_connecting	stairs	-84	100	-78
1461	rechiseled:red_nether_bricks_brick_pattern_connecting	full	-81	100	-78
1462	rechiseled:red_nether_bricks_brick_pattern_slab_connecting	slab	-78	100	-78
1463	rechiseled:red_nether_bricks_brick_pattern_stairs_connecting	stairs	-75	100	-78
1464	rechiseled:red_nether_bricks_brick_paving_connecting	full	-72	100	-78
1465	rechiseled:red_nether_bricks_brick_paving_slab_connecting	slab	-69	100	-78
1466	rechiseled:red_nether_bricks_brick_paving_stairs_connecting	stairs	-66	100	-78
1467	rechiseled:red_nether_bricks_chiseled_squares_connecting	full	-63	100	-78
1468	rechiseled:red_nether_bricks_chiseled_squares_slab_connecting	slab	-60	100	-78
1469	rechiseled:red_nether_bricks_chiseled_squares_stairs_connecting	stairs	-57	100	-78
1470	rechiseled:red_nether_bricks_diagonal_bricks_connecting	full	-180	100	-75
1471	rechiseled:red_nether_bricks_diagonal_bricks_slab_connecting	slab	-177	100	-75
1472	rechiseled:red_nether_bricks_diagonal_bricks_stairs_connecting	stairs	-174	100	-75
1473	rechiseled:red_nether_bricks_large_bricks_connecting	full	-171	100	-75
1474	rechiseled:red_nether_bricks_large_bricks_slab_connecting	slab	-168	100	-75
1475	rechiseled:red_nether_bricks_large_bricks_stairs_connecting	stairs	-165	100	-75
1476	rechiseled:red_nether_bricks_large_tiles_connecting	full	-162	100	-75
1477	rechiseled:red_nether_bricks_large_tiles_slab_connecting	slab	-159	100	-75
1478	rechiseled:red_nether_bricks_large_tiles_stairs_connecting	stairs	-156	100	-75
1479	rechiseled:red_nether_bricks_rotated_bricks_connecting	full	-153	100	-75
1480	rechiseled:red_nether_bricks_rotated_bricks_slab_connecting	slab	-150	100	-75
1481	rechiseled:red_nether_bricks_rotated_bricks_stairs_connecting	stairs	-147	100	-75
1482	rechiseled:red_nether_bricks_small_tiles_connecting	full	-144	100	-75
1483	rechiseled:red_nether_bricks_small_tiles_slab_connecting	slab	-141	100	-75
1484	rechiseled:red_nether_bricks_small_tiles_stairs_connecting	stairs	-138	100	-75
1485	rechiseled:red_nether_bricks_smooth_connecting	full	-135	100	-75
1486	rechiseled:red_nether_bricks_smooth_slab_connecting	slab	-132	100	-75
1487	rechiseled:red_nether_bricks_smooth_stairs_connecting	stairs	-129	100	-75
1488	rechiseled:red_nether_bricks_squares_connecting	full	-126	100	-75
1489	rechiseled:red_nether_bricks_squares_slab_connecting	slab	-123	100	-75
1490	rechiseled:red_nether_bricks_squares_stairs_connecting	stairs	-120	100	-75
1491	rechiseled:red_nether_bricks_tiles_connecting	full	-117	100	-75
1492	rechiseled:red_nether_bricks_tiles_slab_connecting	slab	-114	100	-75
1493	rechiseled:red_nether_bricks_tiles_stairs_connecting	stairs	-111	100	-75
1494	rechiseled:red_sandstone_brick_pattern_connecting	full	-108	100	-75
1495	rechiseled:red_sandstone_brick_pattern_slab_connecting	slab	-105	100	-75
1496	rechiseled:red_sandstone_brick_pattern_stairs_connecting	stairs	-102	100	-75
1497	rechiseled:red_sandstone_brick_paving_connecting	full	-99	100	-75
1498	rechiseled:red_sandstone_brick_paving_slab_connecting	slab	-96	100	-75
1499	rechiseled:red_sandstone_brick_paving_stairs_connecting	stairs	-93	100	-75
1500	rechiseled:red_sandstone_bricks_connecting	full	-90	100	-75
1501	rechiseled:red_sandstone_bricks_slab_connecting	slab	-87	100	-75
1502	rechiseled:red_sandstone_bricks_stairs_connecting	stairs	-84	100	-75
1503	rechiseled:red_sandstone_diagonal_bricks_connecting	full	-81	100	-75
1504	rechiseled:red_sandstone_diagonal_bricks_slab_connecting	slab	-78	100	-75
1505	rechiseled:red_sandstone_diagonal_bricks_stairs_connecting	stairs	-75	100	-75
